6.5,2.5,-74,-74,-83,-67,-75,-64,-47,-55,-100,-100,-100,-100,-100,-100,-100
6.5,2.5,-72,-69,-85,-58,-68,-73,-47,-58,-100,-100,-100,-100,-100,-100,-100
6.5,2.5,-70,-73,-83,-58,-68,-64,-47,-57,-100,-100,-100,-100,-100,-100,-100
6.5,3,-74,-61,-77,-69,-64,-70,-38,-47,-100,-100,-100,-100,-100,-100,-100
6.5,3,-76,-72,-83,-69,-72,-67,-38,-49,-100,-100,-100,-100,-100,-100,-100
6.5,3,-73,-62,-84,-67,-68,-68,-38,-48,-100,-100,-100,-100,-100,-100,-100
6.5,3,-73,-62,-78,-70,-72,-68,-38,-48,-100,-100,-100,-100,-100,-100,-100
6.5,3,-74,-71,-83,-63,-68,-67,-38,-48,-100,-100,-100,-100,-100,-100,-100
6.5,3.5,-78,-77,-77,-58,-61,-63,-33,-50,-100,-100,-100,-100,-100,-100,-100
6.5,3.5,-73,-70,-76,-59,-60,-65,-33,-49,-100,-100,-100,-100,-100,-100,-100
6.5,3.5,-80,-71,-76,-58,-59,-63,-33,-48,-100,-100,-100,-100,-100,-100,-100
6.5,3.5,-74,-72,-76,-58,-60,-63,-33,-53,-100,-100,-100,-100,-100,-100,-100
6.5,3.5,-72,-70,-77,-58,-60,-63,-33,-49,-100,-100,-100,-100,-100,-100,-100
6.5,4,-77,-79,-74,-68,-62,-70,-41,-48,-100,-100,-100,-100,-100,-100,-100
6.5,4,-71,-75,-71,-87,-70,-70,-41,-47,-100,-100,-100,-100,-100,-100,-100
6.5,4,-80,-70,-74,-67,-70,-67,-41,-47,-100,-100,-100,-100,-100,-100,-100
6.5,4,-71,-83,-72,-88,-62,-67,-41,-48,-100,-100,-100,-100,-100,-100,-100
6.5,4,-78,-74,-74,-68,-71,-72,-41,-47,-100,-100,-100,-100,-100,-100,-100
7,2,-67,-73,-88,-67,-74,-70,-45,-48,-100,-100,-100,-100,-100,-100,-100
7,2,-65,-76,-86,-66,-65,-71,-46,-52,-100,-100,-100,-100,-100,-100,-100
7,2,-71,-70,-89,-61,-73,-70,-45,-55,-100,-100,-100,-100,-100,-100,-100
7,2,-68,-72,-70,-61,-66,-69,-46,-46,-100,-100,-100,-100,-100,-100,-100
7,2,-67,-74,-100,-67,-75,-70,-46,-50,-100,-100,-100,-100,-100,-100,-100
7,2.5,-76,-70,-74,-61,-60,-64,-44,-45,-100,-100,-100,-100,-100,-100,-100
7,2.5,-78,-71,-71,-60,-65,-65,-44,-45,-100,-100,-100,-100,-100,-100,-100
7,2.5,-71,-72,-71,-58,-64,-65,-44,-43,-100,-100,-100,-100,-100,-100,-100
7,2.5,-66,-70,-74,-64,-60,-65,-44,-44,-100,-100,-100,-100,-100,-100,-100
7,2.5,-76,-73,-74,-65,-65,-64,-44,-46,-100,-100,-100,-100,-100,-100,-100
7,3,-86,-72,-88,-56,-62,-68,-43,-44,-100,-100,-100,-100,-100,-100,-100
7,3,-79,-67,-89,-59,-59,-71,-43,-44,-100,-100,-100,-100,-100,-100,-100
7,3,-76,-67,-89,-57,-59,-75,-43,-44,-100,-100,-100,-100,-100,-100,-100
7,3,-75,-67,-89,-57,-63,-68,-43,-44,-100,-100,-100,-100,-100,-100,-100
7,3,-87,-67,-87,-59,-59,-68,-43,-44,-100,-100,-100,-100,-100,-100,-100
7,3.5,-76,-67,-83,-71,-62,-64,-41,-40,-100,-100,-100,-100,-100,-100,-100
7,3.5,-76,-67,-79,-71,-61,-72,-41,-39,-100,-100,-100,-100,-100,-100,-100
7,3.5,-73,-72,-82,-60,-57,-65,-41,-40,-100,-100,-100,-100,-100,-100,-100
7,3.5,-76,-68,-77,-72,-62,-65,-41,-40,-100,-100,-100,-100,-100,-100,-100
7,3.5,-77,-64,-82,-58,-64,-72,-41,-40,-100,-100,-100,-100,-100,-100,-100
7,4,-69,-75,-81,-69,-73,-62,-42,-46,-100,-100,-100,-100,-100,-100,-100
7,4,-69,-57,-69,-64,-66,-63,-42,-46,-100,-100,-100,-100,-100,-100,-100
7,4,-70,-73,-69,-69,-67,-63,-42,-45,-100,-100,-100,-100,-100,-100,-100
7,4,-70,-74,-72,-65,-65,-63,-42,-50,-100,-100,-100,-100,-100,-100,-100
7,4,-70,-71,-71,-73,-74,-63,-42,-45,-100,-100,-100,-100,-100,-100,-100
